Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1674860967.2852836,48,230927,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.0,2.4000000953674316,328106.5625,4689656.0,230927.0,19.0,T
1674860972.2851613,49,230932,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.0,2.4000000953674316,328106.5625,4689656.0,230932.0,19.0,T
1674860977.2849333,50,230937,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.0999984741211,2.4000000953674316,328106.6875,4689656.0,230937.0,19.0,T
1674860982.283794,51,230942,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.0999984741211,4.099999904632568,328106.6875,4689656.0,230942.0,19.0,T
1674860987.3150554,52,230947,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.0999984741211,2.4000000953674316,328106.6875,4689656.0,230947.0,19.0,T
1674860992.285591,53,230952,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.0999984741211,2.4000000953674316,328106.6875,4689656.0,230952.0,19.0,T
1674860997.313701,54,230957,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.0999984741211,2.4000000953674316,328106.6875,4689656.0,230957.0,19.0,T
1674861002.2854261,55,231002,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.0999984741211,2.4000000953674316,328106.6875,4689656.0,231002.0,19.0,T
1674861007.2854426,56,231007,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.0999984741211,2.4000000953674316,328106.6875,4689656.0,231007.0,19.0,T
1674861012.285564,57,231012,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.19999694824219,2.4000000953674316,328106.6875,4689656.0,231012.0,19.0,T
1674861017.2854497,58,231017,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.0999984741211,2.4000000953674316,328106.6875,4689656.0,231017.0,19.0,T
1674861022.2861006,59,231022,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.0999984741211,2.4000000953674316,328106.6875,4689656.0,231022.0,19.0,T
1674861027.285475,60,231027,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.0999984741211,2.4000000953674316,328106.6875,4689656.0,231027.0,19.0,T
1674861032.2848713,61,231032,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.0999984741211,2.4000000953674316,328106.6875,4689656.0,231032.0,19.0,T
1674861037.2861104,62,231037,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.0999984741211,2.4000000953674316,328106.6875,4689656.0,231037.0,19.0,T
1674861042.2865312,63,231042,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.0999984741211,2.4000000953674316,328106.6875,4689656.0,231042.0,19.0,T
1674861047.3148293,64,231047,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.0999984741211,2.4000000953674316,328106.6875,4689656.0,231047.0,19.0,T
1674861052.2848058,65,231052,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.19999694824219,2.4000000953674316,328106.6875,4689656.0,231052.0,19.0,T
1674861057.2855775,66,231057,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.0999984741211,2.4000000953674316,328106.6875,4689656.0,231057.0,19.0,T
1674861062.285499,67,231102,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.0999984741211,2.4000000953674316,328106.6875,4689656.0,231102.0,19.0,T
1674861067.285603,68,231107,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.0999984741211,2.4000000953674316,328106.6875,4689655.5,231107.0,19.0,T
1674861072.2854772,69,231112,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.0999984741211,2.4000000953674316,328106.6875,4689655.5,231112.0,19.0,T
1674861077.2854414,70,231117,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.0999984741211,2.4000000953674316,328106.84375,4689655.5,231117.0,19.0,T
1674861082.285252,71,231122,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.0999984741211,2.4000000953674316,328106.84375,4689655.5,231122.0,19.0,T
1674861087.2855766,72,231127,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.0999984741211,2.4000000953674316,328106.84375,4689655.5,231127.0,19.0,T
1674861092.2853594,73,231132,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.0999984741211,2.4000000953674316,328106.84375,4689655.5,231132.0,19.0,T
1674861097.285058,74,231137,0,GPS1_Frame,42.340179443359375,-71.086669921875,72.0999984741211,2.4000000953674316,328106.84375,4689655.5,231137.0,19.0,T
1674861102.315669,75,231142,0,GPS1_Frame,42.34017562866211,-71.086669921875,72.0999984741211,2.4000000953674316,328106.84375,4689655.5,231142.0,19.0,T
1674861107.2856514,76,231147,0,GPS1_Frame,42.34017562866211,-71.086669921875,72.5999984741211,2.4000000953674316,328106.6875,4689655.5,231147.0,19.0,T
1674861112.2856317,77,231152,0,GPS1_Frame,42.34017562866211,-71.086669921875,72.69999694824219,2.4000000953674316,328106.6875,4689655.5,231152.0,19.0,T
1674861117.2857227,78,231157,0,GPS1_Frame,42.34017562866211,-71.086669921875,72.69999694824219,2.4000000953674316,328106.6875,4689655.5,231157.0,19.0,T
1674861122.2856882,79,231202,0,GPS1_Frame,42.34017562866211,-71.086669921875,72.69999694824219,2.4000000953674316,328106.6875,4689655.5,231202.0,19.0,T
1674861127.285624,80,231207,0,GPS1_Frame,42.34017562866211,-71.086669921875,72.80000305175781,2.4000000953674316,328106.6875,4689655.5,231207.0,19.0,T
